"I prefer its added on the mortgage total","feeAdd"
"I prefer to add it to the mortgage","feeAdd"
"It suits me best to add it on to the mortgage","feeAdd"
"It would be best to add on","feeAdd"
"I want to addon the fee","feeAdd"
"I want to add the fee on","feeAdd"
"I want to add the fee on to the mortgage","feeAdd"
"I want to add the fee to the mortgage","feeAdd"
"I want to pay the fee on top of the mortgage","feeAdd"
"I will add the fee on","feeAdd"
"I will put the fee on top of the mortgage","feeAdd"
"I wish to add on the fee","feeAdd"
"I would add it on","feeAdd"
"I would add the fee on","feeAdd"
"I would like to add the fee on","feeAdd"
"Paying the fee on top of the mortgage","feeAdd"
"stick it in with the mortgage","feeAdd"
"Definately paying it upfront","feeUpfront"
"Definately paying it up front","feeUpfront"
"I choose to pay the fee upfront","feeUpfront"
"I choose to pay the fee up front","feeUpfront"
"I'll pay the fee upfront","feeUpfront"
"I'll pay the fee up front","feeUpfront"
"I'll pay upfront","feeUpfront"
"I'll pay up front","feeUpfront"
"I prefer upfront","feeUpfront"
"I prefer up front","feeUpfront"
"I shall pay the fee upfront","feeUpfront"
"I shall pay the fee up front","feeUpfront"
"I shall pay upfront","feeUpfront"
"I shall pay up front","feeUpfront"
"I want to pay the fee upfront","feeUpfront"
"I want to pay the fee up front","feeUpfront"
"I will pay the fee straightaway","feeUpfront"
"I will pay the fee straight away","feeUpfront"
"I will pay upfront","feeUpfront"
"I will pay up front","feeUpfront"
"I wish to pay upfront","feeUpfront"
"I wish to pay up front","feeUpfront"
"I would like to pay the fee upfront","feeUpfront"
"I would like to pay the fee up front","feeUpfront"
"I would prefer to pay the fee upfront","feeUpfront"
"I would prefer to pay the fee up front","feeUpfront"
"Paying it up front is my choice","feeUpfront"
"Paying it upfront is my choice","feeUpfront"
"Pay it upfront","feeUpfront"
"Pay it up front","feeUpfront"
"Pay it up front I prefer","feeUpfront"
"Pay it upfront I prefer","feeUpfront"
"Pay the fee upfront","feeUpfront"
"Pay the fee up front","feeUpfront"
"Pay the fee up front is what I want","feeUpfront"
"Pay the fee upfront is what I want","feeUpfront"
"Preferably upfront","feeUpfront"
"Preferably up front","feeUpfront"
"We'll pay the fee upfront","feeUpfront"
"We'll pay the fee up front","feeUpfront"
"Fixed rate","fixedRate"
"Give me a fixed rate","fixedRate"
"Give me a stable and fixed rate on my mortgage","fixedRate"
"Give me fixed","fixedRate"
"I choose a fixed rate","fixedRate"
"I choose a rate that is fixed","fixedRate"
"I prefer my mortgage rate to be fixed","fixedRate"
"I prefer to have a fixed rate","fixedRate"
"I prefer to pay a fixed rate price","fixedRate"
"I want a fixed rate","fixedRate"
"I want a mortgage with a fixed rate","fixedRate"
"I want a rate that is fixed","fixedRate"
"I want the mortgage to be at a fixed rate","fixedRate"
"I want the rate to be fixed","fixedRate"
"I wish to have a fixed rate","fixedRate"
"I would like a fixed rate","fixedRate"
"I would prefer a fixed rate for sure","fixedRate"
"I would prefer that the rate is fixed","fixedRate"
"My mortgage rate needs to be fixed","fixedRate"
"Rate that is fixed","fixedRate"
"fix rate for as long as I can","FixLong"
"I'd like to stick to this rate for the maximum amount of time","FixLong"
"I'm expecting to stay long term so I want to ensure consistency for as long as possible","FixLong"
"I'm expecting to stay long term so I want to fix my payments for as long as possible","FixLong"
"I'm expecting to stay long term so I want to fix the rate for as long as possible","FixLong"
"I'm expecting to stay long term so I want to keep my payments stable for as long as possible","FixLong"
"I'm happy to fix my deal for a long time","FixLong"
"I'm happy to lock in my payments for a long time","FixLong"
"I want certainty  for as long as possible","FixLong"
"I want my payments to be predictable  for as long as possible","FixLong"
"I want my payments to be stable for as long as they can","FixLong"
"I want predictable payments for as long as possible","FixLong"
"I want stability for as long as I can","FixLong"
"I want stability  for as long as possible","FixLong"
"I want to be able to keep my budget  for as long as possible","FixLong"
"I want to fix my budget  for as long as possible","FixLong"
"I want to fix the rate  for as long as possible","FixLong"
"I want to fix the rate for as long as possible","FixLong"
"I want to have stable payments for as long as possible","FixLong"
"I want to keep this rate for as long as possible","FixLong"
"I want to lock in the rate for as long as possible","FixLong"
"Keeping my payments stable for as long as possible is what I want","FixLong"
"Keeping my term locked in for as long as possible is what I want","FixLong"
"keep rate as long as possible","FixLong"
"lock down payments for as long as I can","FixLong"
"lock down rate for as long as possible","FixLong"
"lock in deal for as long as possible","FixLong"
"stable payments for as long as possible","FixLong"
"The base rate is surely going to rise so I'd like to fix my price for as long as possible","FixLong"
"consistent payments","FixPayments"
"I'd like my cost to be constant","FixPayments"
"I'd like my monthly payment to be the same","FixPayments"
"I'd like to fix the amount I pay each month","FixPayments"
"I'd like to have the confidence that my payments will not change","FixPayments"
"I'd like to have the confidence that my payments will stay the same","FixPayments"
"I'd like to keep my payments consistent","FixPayments"
"I'd like to pay the same amount every month","FixPayments"
"I don't want my monthly payments to change","FixPayments"
"I'd prefer to have the confidence that my payments will not change","FixPayments"
"I'd prefer to have the confidence that my payments will stay the same","FixPayments"
"I'd prefer to keep my payments consistent","FixPayments"
"I'd prefer to pay the same amount every month","FixPayments"
"I like my costs to be predictable","FixPayments"
"I like my payments to be predictable","FixPayments"
"I like stability of payments","FixPayments"
"I like the payments to be the same every month","FixPayments"
"I like to be able to budget each month","FixPayments"
"I like to know how much I'm going to pay each month","FixPayments"
"I like to plan my monthly budget","FixPayments"
"I'll pay the same amount each month","FixPayments"
"I'm keen to plan my budget","FixPayments"
"I need the repayment to be the same each month","FixPayments"
"I want certainty about how much I need to pay each month","FixPayments"
"I want my monthly payments to be predictable","FixPayments"
"I want my payments to be fixed every month","FixPayments"
"I want my payments to be the same each month","FixPayments"
"I want stability","FixPayments"
"I want stability and to know how much I'm paying each month","FixPayments"
"I want stability of payments","FixPayments"
"I want to be sure how much I'll be paying every month","FixPayments"
"I want to have the confidence that my payments will not change","FixPayments"
"I want to have the confidence that my payments will stay the same","FixPayments"
"I want to keep my payments consistent","FixPayments"
"I want to know what I'll be paying","FixPayments"
"I want to lock in my monthly payments","FixPayments"
"I want to lock in my payment","FixPayments"
"I want to pay a consistent figure","FixPayments"
"I want to pay the same amount each month","FixPayments"
"I want to pay the same amount every month","FixPayments"
"I want to stick to the same monthly repayments","FixPayments"
"keep payments the same","FixPayments"
"Knowing how much I need to pay each month helps me budget","FixPayments"
"know what I'll pay monthly","FixPayments"
"make sure payments are always the same","FixPayments"
"make sure payments are consistent","FixPayments"
"pay same amount monthly","FixPayments"
"Pay the same every month","FixPayments"
"repayments the same every month","FixPayments"
"repayments the same monthly","FixPayments"
"same monthly cost","FixPayments"
"same payments","FixPayments"
"stable payments","FixPayments"
"Can I please change *","goBack"
"Can we go back to the * question","goBack"
"Can we go back to the Rate Type question","goBack"
"I want to change my answer to overpayments","goBack"
"I want to change my mortgage term","goBack"
"Let me change my answer to Rate Type","goBack"
"Lets go back to the fee question","goBack"
"can you give me more details","help"
"Explain please","help"
"HELP","help"
"help me","help"
"Help me please","help"
"I do not understand","help"
"I don't get you","help"
"I don't know","help"
"I dont know","help"
"I don't understand","help"
"I'm not sure","help"
"I'm not sure at all","help"
"I'm unsure","help"
"I need more info","help"
"I need more information","help"
"Please could you explain","help"
"Why would I want either","help"
"Base rate can't get any lower so I want to lock in this rate before it rises","IncreasedRates"
"I feel rates will increase hence I would prefer to fix the interest","IncreasedRates"
"I feel rates will increase hence I would prefer to fix the interest now","IncreasedRates"
"I feel rates will increase hence I would prefer to fix the interest rate","IncreasedRates"
"I feel rates will increase hence I would prefer to fix the interest rate now","IncreasedRates"
"I feel rates will increase hence I would prefer to fix the rate","IncreasedRates"
"I feel rates will increase hence I would prefer to fix the rate now","IncreasedRates"
"I feel rates will increase hence I would prefer to lock into this interest rate now","IncreasedRates"
"I feel rates will increase hence I would prefer to lock the interest","IncreasedRates"
"I feel rates will increase hence I would prefer to lock the interest now","IncreasedRates"
"I feel rates will increase hence I would prefer to lock the interest rate","IncreasedRates"
"I feel rates will increase hence I would prefer to lock the interest rate now","IncreasedRates"
"I feel rates will increase hence I would prefer to lock the rate","IncreasedRates"
"I feel rates will increase hence I would prefer to lock the rate now","IncreasedRates"
"I feel rates will increase so I want to fix the interest","IncreasedRates"
"I feel rates will increase so I want to fix the interest now","IncreasedRates"
"I feel rates will increase so I want to fix the interest rate","IncreasedRates"
"I feel rates will increase so I want to fix the interest rate now","IncreasedRates"
"I feel rates will increase so I want to fix the rate","IncreasedRates"
"I feel rates will increase so I want to fix the rate now","IncreasedRates"
"I feel rates will increase so I want to lock the interest","IncreasedRates"
"I feel rates will increase so I want to lock the interest now","IncreasedRates"
"I feel rates will increase so I want to lock the interest rate","IncreasedRates"
"I feel rates will increase so I want to lock the interest rate now","IncreasedRates"
"I feel rates will increase so I would like to lock into this interest","IncreasedRates"
"I feel rates will increase so I would like to lock into this interest now","IncreasedRates"
"I think interest rates are going to go up soon","IncreasedRates"
"I think interest rates will go up so I want to lock into this rate now","IncreasedRates"
"I think interest rates will rise soon so I want to lock this rate in","IncreasedRates"
"I think rates are only going to go up so I want to fix my rate now","IncreasedRates"
"I think the Base Rate might rise soon","IncreasedRates"
"I want to be protected against a base rate rise","IncreasedRates"
"I want to be protected against a base rate rise in future","IncreasedRates"
"I want to be protected if rates rise","IncreasedRates"
"I want to be sure my payments won't increase if rates go up","IncreasedRates"
"I would rather start on a higher interest rate  knowing I am protected against a Base Rate increase in the future","IncreasedRates"
"Rates can only get higher so I want to lock in my payment now","IncreasedRates"
"I have a limited budget so I'd like to have the confidence that my payments will not change","LimitedBudget"
"I have a limited budget so I'd like to have the confidence that my payments will stay the same","LimitedBudget"
"I have a limited budget so I'd like to keep my payments consistent","LimitedBudget"
"I have a limited budget so I'd like to pay the same amount every month","LimitedBudget"
"I have a limited budget so I'd prefer to have the confidence that my payments will not change","LimitedBudget"
"I have a limited budget so I'd prefer to have the confidence that my payments will stay the same","LimitedBudget"
"I have a limited budget so I'd prefer to keep my payments consistent","LimitedBudget"
"I have a limited budget so I'd prefer to pay the same amount every month","LimitedBudget"
"I have a limited budget so I want to be protected against a base rate rise in future","LimitedBudget"
"I have a limited budget so I want to be protected if rates rise","LimitedBudget"
"I have a limited budget so I want to be sure my payments won't increase if rates go up","LimitedBudget"
"I have a limited budget so I want to have the confidence that my payments will not change","LimitedBudget"
"I have a limited budget so I want to have the confidence that my payments will stay the same","LimitedBudget"
"I have a limited budget so I want to keep my payments consistent","LimitedBudget"
"I have a limited budget so I want to pay the same amount every month","LimitedBudget"
"I'd like to save money in the long run","LongTermSavings"
"I'd prefer to save money in the long run","LongTermSavings"
"I'd rather save money in the long run","LongTermSavings"
"If I pay the fee now I'll save money in the long run","LongTermSavings"
"If it means I'll get to save money in the long run","LongTermSavings"
"If it would result in saving money in the long run","LongTermSavings"
"I need to save money over the life of the mortgage","LongTermSavings"
"In the long run paying the fee saves me more money","LongTermSavings"
"Investing in a fee will save me money later on","LongTermSavings"
"I think this will save me money overall","LongTermSavings"
"It will save me money in the long run to pay the fee upfront","LongTermSavings"
"I want to save money in the long run","LongTermSavings"
"I would like to save money in the long run","LongTermSavings"
"Paying a fee will save me money in the long run if I get a lower interest rate","LongTermSavings"
"Paying a fee will save money overall","LongTermSavings"
"Paying now will save me money in the future","LongTermSavings"
"Paying the fees now will save me money later on","LongTermSavings"
"Paying the fee will save me money afterwards","LongTermSavings"
"Paying the fee will save me money in the long run","LongTermSavings"
"Save money in long term","LongTermSavings"
"Save money overall","LongTermSavings"
"Saving later on means that I'm happy to pay the fees now","LongTermSavings"
"Saving money in the long run is why I would like to pay a fee","LongTermSavings"
"Saving money in the long run is why I would like to pay a fee upfront","LongTermSavings"
"This'll be cheaper in the long run","LongTermSavings"
"this will save me money in the long run","LongTermSavings"
"A longer term will give me lower payments","LowerPayments"
"I can't afford large payments so I need to spread the cost over a longer term","LowerPayments"
"I don't mind paying more interest but I need lower payments","LowerPayments"
"I'd rather have lower payments over a longer term","LowerPayments"
"I'd rather have smaller payments over a longer time","LowerPayments"
"I'd rather spread the cost over a longer term","LowerPayments"
"If I have a longer term I'll have lower payments","LowerPayments"
"I need my payments to be as low as possible","LowerPayments"
"I need my payments to be low so I want to have the longest term possible","LowerPayments"
"I need to keep my repayments low","LowerPayments"
"I need to spread the cost over a longer time period","LowerPayments"
"I need to spread the mortgage over a longer term in order to stretch my income to provide for my child","LowerPayments"
"I need to stretch out the costs over the longest time period","LowerPayments"
"I wanna have lower monthly payments","LowerPayments"
"I want a longer term to lower my payments","LowerPayments"
"I want lower payments","LowerPayments"
"I want the longest term allowed so that my mortgage payments are as low as possible","LowerPayments"
"I want the lowest payments","LowerPayments"
"I want to have lower payments over a longer time","LowerPayments"
"I want to keep the costs down by spreading it over a longer time","LowerPayments"
"I want to minimise my payments","LowerPayments"
"I want to split out the cost over a longer term","LowerPayments"
"I want to spread out my payments over a longer time period","LowerPayments"
"I want to spread out the cost over a long time so the payments are lower","LowerPayments"
"I want to spread the payments over a longer period","LowerPayments"
"I want to spread the payments over a longer time so they are lower","LowerPayments"
"Keep my payments down","LowerPayments"
"Spread out the costs to minimise the payments","LowerPayments"
"Spread out the repayments over a longer term","LowerPayments"
"I plan to make lots of overpayments so I want to set the limit as high as possible","MaxOPLimit"
"I want the highest possible overpayment limit","MaxOPLimit"
"I want the maximum over payment limit","MaxOPLimit"
"I want the maximum overpayment limit","MaxOPLimit"
"I want the max overpayments allowance","MaxOPLimit"
"I want the option to over pay as much as possible","MaxOPLimit"
"I want to be able to over pay as much as possible","MaxOPLimit"
"I want to be able to overpay as much as possible","MaxOPLimit"
"I want to overpay as much as possible","MaxOPLimit"
"I want to set the limit as high as possible","MaxOPLimit"
"I want to set the overpayment limit as high as possible","MaxOPLimit"
"set limit as high as possible","MaxOPLimit"
"want highest overpayment limit","MaxOPLimit"
"absolutely not","no"
"by no means","no"
"hell no","no"
"n","no"
"nah","no"
"negative","no"
"nein","no"
"nej","no"
"nix","no"
"no","no"
"non","no"
"nope","no"
"not by any means","no"
"no thanks","no"
"no thank you","no"
"not really","no"
"no way","no"
"I can't afford overpayments","NoBudgetForOP"
"I can't afford paying more","NoBudgetForOP"
"I can't afford to pay any more","NoBudgetForOP"
"I can't afford to pay extra","NoBudgetForOP"
"I don't foresee having enough spare cash to make large overpayments","NoBudgetForOP"
"I don't foresee having enough spare cash to make large over payments","NoBudgetForOP"
"I don't foresee having enough spare funds to make large overpayments","NoBudgetForOP"
"I don't foresee having enough spare funds to make large over payments","NoBudgetForOP"
"I don't foresee having enough spare money to make large overpayments","NoBudgetForOP"
"I don't foresee having enough spare money to make large over payments","NoBudgetForOP"
"I don't have enough money","NoBudgetForOP"
"I don't have the money to do so","NoBudgetForOP"
"I don't predict having enough spare cash to make large overpayments","NoBudgetForOP"
"I don't predict having enough spare cash to make large over payments","NoBudgetForOP"
"I don't predict having enough spare funds to make large overpayments","NoBudgetForOP"
"I don't predict having enough spare funds to make large over payments","NoBudgetForOP"
"I don't predict having enough spare money to make large overpayments","NoBudgetForOP"
"I don't predict having enough spare money to make large over payments","NoBudgetForOP"
"I don't think I'll have enough spare cash to make large overpayments","NoBudgetForOP"
"I don't think I'll have enough spare cash to make large over payments","NoBudgetForOP"
"I don't think I'll have enough spare cash to pay extra","NoBudgetForOP"
"I don't think I'll have enough spare funds to make large overpayments","NoBudgetForOP"
"I don't think I'll have enough spare funds to make large over payments","NoBudgetForOP"
"I don't think I'll have spare money to make large overpayments","NoBudgetForOP"
"I don't think I'll have spare money to make large over payments","NoBudgetForOP"
"I won't be able to pay more each month","NoBudgetForOP"
"My budget won't accommodate overpayments","NoBudgetForOP"
"My budget won't accommodate over payments","NoBudgetForOP"
"My budget won't stretch beyond the normal payment amount","NoBudgetForOP"
"My income is predictable - I won't have spare funds to overpay","NoBudgetForOP"
"not expecting any extra cash","NoBudgetForOP"
"not expecting any extra income","NoBudgetForOP"
"not expecting any extra money","NoBudgetForOP"
"not expecting any windfall","NoBudgetForOP"
"I don't want any additional borrowing","NoExtraBorrowing"
"I don't want any extra borrowing","NoExtraBorrowing"
"I don't want to add anything to the amount I'm borrowing","NoExtraBorrowing"
"I don't want to borrow any extra money","NoExtraBorrowing"
"I don't want to borrow any more","NoExtraBorrowing"
"I don't want to increase my borrowing","NoExtraBorrowing"
"I don't want to increase the amount I'm borrowing","NoExtraBorrowing"
"I don't want to increase the size of my mortgage","NoExtraBorrowing"
"I'm already borrowing enough","NoExtraBorrowing"
"I want to avoid any extra borrowing","NoExtraBorrowing"
"I want to avoid borrowing any extra money","NoExtraBorrowing"
"I want to avoid borrowing any more","NoExtraBorrowing"
"I can't afford an up front fee but I don't want to pay interest on it","NoFeeAvoidInterest"
"I can't afford to pay upfront and I don't want to pay interest on it","NoFeeAvoidInterest"
"I can't borrow any more however I can't pay up front","NoFeeAvoidInterest"
"I can't pay now and I don't want to incur more interest","NoFeeAvoidInterest"
"I don't have enough money for an up front fee but I don't want to incur extra interest","NoFeeAvoidInterest"
"I don't have enough savings to pay a fee straight away and I don't want to pay interest on it","NoFeeAvoidInterest"
"I don't want to borrow more and pay more interest but I can't afford to pay it now","NoFeeAvoidInterest"
"I would like to avoid incurring extra interest but can't pay up front","NoFeeAvoidInterest"
"I would't want to borrow any more but I can't afford paying now","NoFeeAvoidInterest"
"My budget won't cover a fee up front and I want to avoid borrowing any more","NoFeeAvoidInterest"
"My budget won't cover the fee straight away and I don't want to pay interest on it","NoFeeAvoidInterest"
"Get it out the way","NoFeeLater"
"Get the fee done now so I can stop thinking about it","NoFeeLater"
"Get the fee out the way","NoFeeLater"
"I don't want to worry about the fee later","NoFeeLater"
"I want to get it over and done with","NoFeeLater"
"I want to get the fee out of the way","NoFeeLater"
"Pay the fee now so I don't have to think about it later","NoFeeLater"
"So I can focus only on paying the mortgage rate","NoFeeLater"
"So I don't have to pay the fee later","NoFeeLater"
"so I don't have to think about it later","NoFeeLater"
"So I don't need to pay later","NoFeeLater"
"So I don't need to pay the fee later","NoFeeLater"
"So it's out of the way","NoFeeLater"
"don't think base rate will rise","NoIncreasedRates"
"Even though the base rate might go up  it could also go down","NoIncreasedRates"
"I believe that the base rate will fall soon","NoIncreasedRates"
"I don't think the base rate will rise anytime soon","NoIncreasedRates"
"I don't think the base rate will rise soon but I can cope if it does","NoIncreasedRates"
"I'm confident interest rates will not rise faster than my income","NoIncreasedRates"
"Interest rates have been so low recently I don't think they will rise faster than my income","NoIncreasedRates"
"Interest rates have been so low recently I don't think they will rise too fast in future","NoIncreasedRates"
"I think interest rates will stay low for the next few months","NoIncreasedRates"
"I think rates will stay low for the next few years","NoIncreasedRates"
"I think the base rate might go down soon","NoIncreasedRates"
"I'd like the flexibility to repay the whole mortgage in a shorter period of time without Early Repayment Charges","NoTieDown"
"I'd like to keep my options open","NoTieDown"
"I don't want to be stuck with a deal for too long","NoTieDown"
"I don't want to be stuck with a particular deal for too long","NoTieDown"
"I don't want to be tied down by a long term deal","NoTieDown"
"I don���t want to be tied down for too long","NoTieDown"
"I don't want to be tied in for too long","NoTieDown"
"I don't want to be tied in to a deal for too long","NoTieDown"
"I don't want to be tied into a deal for too long","NoTieDown"
"I don't want to be tied in to a deal for too long so I want to keep my options open","NoTieDown"
"I don't want to be tied in too long","NoTieDown"
"I don't want to be tied into the mortgage rate for too long","NoTieDown"
"I don't want to commit for too long","NoTieDown"
"I don't want to commit myself to a particular deal for too long","NoTieDown"
"I want some stability but don't want to be tied in for too long","NoTieDown"
"I want to avoid being tied in too long","NoTieDown"
"I want to keep my options open","NoTieDown"
"I want to stay flexible","NoTieDown"
"not stuck in a deal too long","NoTieDown"
"not tied in too long","NoTieDown"
"stay flexible","NoTieDown"
"According to my calculations the fee won't be worth it","NotWorthPaying"
"For my situation it isn't worth me paying the fee","NotWorthPaying"
"Having done the maths the fee won't save me enough money to make it worthwhile","NotWorthPaying"
"I checked the numbers and the fee won't save me any money","NotWorthPaying"
"I've done some calculations and the fee isn?t worth the money","NotWorthPaying"
"I've done the maths and it's not worth paying the fee","NotWorthPaying"
"I've done the maths and the fee won't save me any money","NotWorthPaying"
"I've worked out the total cost and for me the fee isn't worth the money","NotWorthPaying"
"I've worked out the total cost and it's not worth me paying the fee","NotWorthPaying"
"I've worked out the total cost and the fee isn't worth it for me","NotWorthPaying"
"I've worked out the total cost and the fee won't get be a better deal","NotWorthPaying"
"I've worked out the total cost and the fee won't save me money","NotWorthPaying"
"The fee isn't worth it for me","NotWorthPaying"
"I am planning to overpay but it won't exceed 5% of the amount I want to borrow","OPLessThanFivePercent"
"I do plan to over pay but I won't be able to afford to pay more than 5%","OPLessThanFivePercent"
"I do plan to overpay but I won't be able to afford to pay more than 5%","OPLessThanFivePercent"
"I do plan to over pay but I won't be able to afford to pay more than 5% of the total mortgage","OPLessThanFivePercent"
"I do plan to overpay but I won't be able to afford to pay more than 5% of the total mortgage","OPLessThanFivePercent"
"I do plan to overpay but the payments will be small","OPLessThanFivePercent"
"I do plan to overpay but the payments won't be substantial","OPLessThanFivePercent"
"If I do make over payments it will only be a small amount","OPLessThanFivePercent"
"If I do make overpayments it will only be a small amount","OPLessThanFivePercent"
"If I do make over payments they will be small","OPLessThanFivePercent"
"If I do make overpayments they will be small","OPLessThanFivePercent"
"If I do over pay it'll only be a small amount","OPLessThanFivePercent"
"If I do overpay it'll only be a small amount","OPLessThanFivePercent"
"If I do over pay it won't be more than 5% of the total mortgage","OPLessThanFivePercent"
"If I do overpay it won't be more than 5% of the total mortgage","OPLessThanFivePercent"
"If I over pay it'll only be a small amount","OPLessThanFivePercent"
"If I overpay it'll only be a small amount","OPLessThanFivePercent"
"I'll only ever make small overpayments","OPLessThanFivePercent"
"I'll only ever make small over payments","OPLessThanFivePercent"
"I'm going to try to over pay but the amount won't be over 5%","OPLessThanFivePercent"
"I'm going to try to overpay but the amount won't be over 5%","OPLessThanFivePercent"
"I'm going to try to over pay but the amount won't be over 5% of the amount I'm borrowing","OPLessThanFivePercent"
"I'm going to try to overpay but the amount won't be over 5% of the amount I'm borrowing","OPLessThanFivePercent"
"I'm going to try to over pay but the amount won't be over 5% of the total mortgage","OPLessThanFivePercent"
"I'm going to try to overpay but the amount won't be over 5% of the total mortgage","OPLessThanFivePercent"
"I might be able to make over payments but I don't need to pay as much as 5%","OPLessThanFivePercent"
"I might be able to make overpayments but I don't need to pay as much as 5%","OPLessThanFivePercent"
"I might be able to make over payments but I don't need to pay as much as 5% of the amount I'm borrowing","OPLessThanFivePercent"
"I might be able to make overpayments but I don't need to pay as much as 5% of the amount I'm borrowing","OPLessThanFivePercent"
"I might be able to make over payments but I don't need to pay as much as 5% of the total mortgage","OPLessThanFivePercent"
"I might be able to make overpayments but I don't need to pay as much as 5% of the total mortgage","OPLessThanFivePercent"
"I might be able to over pay but the payments won't exceed 5% of the total mortgage","OPLessThanFivePercent"
"I might be able to overpay but the payments won't exceed 5% of the total mortgage","OPLessThanFivePercent"
"I only plan to make low value overpayments","OPLessThanFivePercent"
"I only plan to make low value over payments","OPLessThanFivePercent"
"I only plan to make minimal overpayments","OPLessThanFivePercent"
"I only plan to make minimal over payments","OPLessThanFivePercent"
"I only plan to make small overpayments","OPLessThanFivePercent"
"I only plan to make small over payments","OPLessThanFivePercent"
"I will be making over payments but not over 5% of my total mortgage","OPLessThanFivePercent"
"I will be making overpayments but not over 5% of my total mortgage","OPLessThanFivePercent"
"I will be making over payments but not over 5% of the amount I want to borrow","OPLessThanFivePercent"
"I will be making overpayments but not over 5% of the amount I want to borrow","OPLessThanFivePercent"
"I will be making over payments but they won't be as large as 5% of my total mortgage","OPLessThanFivePercent"
"I will be making overpayments but they won't be as large as 5% of my total mortgage","OPLessThanFivePercent"
"I will be making over payments but they won't surpass 5% of the amount I want to borrow","OPLessThanFivePercent"
"I will be making overpayments but they won't surpass 5% of the amount I want to borrow","OPLessThanFivePercent"
"I will try to make over payments but not over 5%","OPLessThanFivePercent"
"I will try to make overpayments but not over 5%","OPLessThanFivePercent"
"I will try to make over payments but not over 5% of the amount I'm borrowing","OPLessThanFivePercent"
"I will try to make overpayments but not over 5% of the amount I'm borrowing","OPLessThanFivePercent"
"I will try to make over payments but not over 5% of the total mortgage","OPLessThanFivePercent"
"I will try to make overpayments but not over 5% of the total mortgage","OPLessThanFivePercent"
"I won't be overpaying more than 5% per year","OPLessThanFivePercent"
"My overpayments wont be larger than 5%","OPLessThanFivePercent"
"I'd rather have higher payments and pay it off as soon as possible","PayASAP"
"I'd rather pay it off quickly so I have to pay less interest","PayASAP"
"I'd rather pay it off sooner and pay less interest","PayASAP"
"I'd rather pay more but get rid of the mortgage faster","PayASAP"
"I'd rather pay off the mortgage as fast as possible","PayASAP"
"I'd rather pay off the mortgage as soon as possible","PayASAP"
"I'm keen on paying off the mortgage as soon as possible","PayASAP"
"I'm keen to pay everything off as soon as possible","PayASAP"
"I want the shortest term to pay it off ASAP","PayASAP"
"I want to it to be paid as soon as possible so there's less interest","PayASAP"
"I want to pay it off as quickly as possible","PayASAP"
"I want to pay it off soon","PayASAP"
"I want to pay it off sooner","PayASAP"
"Pay it off ASAP","PayASAP"
"Pay it off over the shortest time frame","PayASAP"
"Pay off the whole balance ASAP","PayASAP"
"I'd like to pay less interest","PayLessInterest"
"I'd like to pay less money in interest","PayLessInterest"
"I'd prefer to pay less interest","PayLessInterest"
"I'd prefer to pay less money in interest","PayLessInterest"
"If it means I'll get to pay less money in interest","PayLessInterest"
"If it would result in paying less interest","PayLessInterest"
"If it would result in paying less money in interest","PayLessInterest"
"I want to avoid paying more interest over the lifetime of the mortgage","PayLessInterest"
"I want to avoid paying too much interest over the life of the mortgage","PayLessInterest"
"I want to be paying less money in interest","PayLessInterest"
"I want to minimise the interest I pay over the mortgage","PayLessInterest"
"I want to minimise the interest i pay over the term","PayLessInterest"
"I want to pay as little interest as possible over the mortgage term","PayLessInterest"
"I want to pay less interest","PayLessInterest"
"I want to pay less interest in the long run","PayLessInterest"
"I want to pay less interest over the mortgage","PayLessInterest"
"I want to pay less money in interest","PayLessInterest"
"I want to pay the minimum interest over the term","PayLessInterest"
"Cost less overall","PayLessOverall"
"I'd pay less over the whole mortgage","PayLessOverall"
"Keep the overall cost down","PayLessOverall"
"Less expensive overall","PayLessOverall"
"Pay less overall","PayLessOverall"
"Reduce the overall cost","PayLessOverall"
"The cost of over the whole mortgage will be lower","PayLessOverall"
"The overall cost will be less","PayLessOverall"
"The overall cost will be lower","PayLessOverall"
"The total cost will be less","PayLessOverall"
"The total cost will be lower","PayLessOverall"
"Early repayment charges don?t concern me","PenaltiesNoProblem"
"ERC's don't concern me","PenaltiesNoProblem"
"ERCs don't worry me","PenaltiesNoProblem"
"Facing penalties doesn't concern me","PenaltiesNoProblem"
"I don't mind being penalised","PenaltiesNoProblem"
"I'm not bothered about charges","PenaltiesNoProblem"
"I'm not bothered about penalties","PenaltiesNoProblem"
"I'm not concerned about early repayment charges","PenaltiesNoProblem"
"I'm not concerned about facing early repayment charges","PenaltiesNoProblem"
"I'm not concerned about facing penalties","PenaltiesNoProblem"
"I'm not concerned about penalties","PenaltiesNoProblem"
"I'm not too worried about being penalised","PenaltiesNoProblem"
"I'm not worried about charges","PenaltiesNoProblem"
"I'm not worried about penalties","PenaltiesNoProblem"
"I can afford to make large overpayments","PlanningToOP"
"I can afford to make large over payments","PlanningToOP"
"I can afford to make substantial overpayments","PlanningToOP"
"I can afford to make substantial over payments","PlanningToOP"
"I have a large income so I want to be able to overpay higher ammounts","PlanningToOP"
"I'm keeping my monthly payments low so I should have spare funds to make overpayments","PlanningToOP"
"I plan to make large overpayments","PlanningToOP"
"I plan to make large over payments","PlanningToOP"
"I plan to make significant overpayments","PlanningToOP"
"I plan to make significant over payments","PlanningToOP"
"I plan to make substantial overpayments","PlanningToOP"
"I plan to make substantial over payments","PlanningToOP"
